Gene_id,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides DEAC2,Peptides SM,Razor + unique peptides DEAC2,Razor + unique peptides SM,Unique peptides DEAC2,Unique peptides SM,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Fraction 2,Fraction 3,Fraction 4,Fraction 11,Fraction 12,Fraction 13,Fraction 14,Q-value,Score,Identification type DEAC2,Identification type SM,Sequence coverage DEAC2 [%],Sequence coverage SM [%],Intensity,Intensity DEAC2,Intensity SM,iBAQ,iBAQ DEAC2,iBAQ SM,LFQ intensity DEAC2,LFQ intensity SM,MS/MS count DEAC2,MS/MS count SM,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Gene_desc,Log2 H/L,Log10 (Int H*L),Group,Glycosome status ,log2_DEAC2,log2_ibaq_DEAC2,log2_int_DEAC2,log10_int
Tb927.1.2390,Tb927.1.2390:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2330:mRNA-p1;Tb11.v5.0469.1-p1;Tb927.1.2410:pseudogenic_transcript-p1,Tb927.1.2390:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2330:mRNA-p1;Tb11.v5.0469.1-p1;Tb927.1.2410:pseudogenic_transcript-p1,20;20;20;20;20;13,20;20;20;20;20;13,20;20;20;20;20;13,;;;;;,6,20,20,20,15,20,15,20,15,20,49.1,49.1,49.1,49.70399999999999,442,442;442;442;442;442;300,8.32,4.0,9.0,28.0,21.0,1.0,3.0,51.0,13.0,0.0,304.54,By MS/MS,By MS/MS,41.0,49.1,208590000,45301000,163290000,10429000.0,2265000.0,8164300.0,5753800,36596000.0,53,82,135,,,,163,369;2165;2513;2907;2908;3400;3545;4602;4633;5022;5289;5573;6746;7115;7223;7975;8753;8871;10046;11193,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,386;2348;2741;2742;3163;3164;3695;3848;3849;5013;5014;5015;5048;5481;5767;6065;6066;6067;7457;7458;7895;7896;8016;8826;9652;9783;9784;11068;11069;12322,967;5604;5605;5606;5607;5608;6548;6549;6550;6551;6552;6553;6554;6555;6556;6557;6558;6559;7503;7504;7505;7506;7507;8686;8687;9041;9042;9043;9044;9045;9046;9047;9048;9049;9050;9051;9052;9053;9054;9055;9056;9057;11612;11613;11614;11615;11616;11617;11618;11619;11620;11621;11622;11623;11624;11625;11626;11627;11628;11629;11630;11631;11632;11732;11733;11734;11735;11736;11737;12767;13425;13426;13427;13428;13429;13430;14062;14063;14064;14065;14066;14067;14068;17465;17466;17467;17468;17469;17470;18534;18535;18536;18537;18538;18539;18902;18903;18904;18905;20770;22781;22782;23077;23078;23079;23080;23081;23082;23083;23084;23085;23086;23087;23088;23089;23090;23091;23092;23093;23094;26148;26149;26150;26151;26152;29099;29100;29101;29102;29103,1158;1159;6308;6309;6310;7385;7386;7387;7388;7389;7390;7391;7392;7393;8441;8442;8443;8444;9792;9793;9794;10164;10165;10166;10167;10168;10169;10170;10171;10172;10173;10174;10175;10176;10177;10178;10179;10180;10181;13009;13010;13011;13012;13013;13014;13015;13016;13017;13018;13019;13020;13021;13022;13023;13024;13025;13026;13027;13028;13029;13030;13031;13032;13033;13149;13150;13151;13152;13153;14270;14957;14958;14959;14960;14961;14962;15635;15636;15637;15638;15639;15640;15641;15642;15643;19473;19474;19475;19476;19477;19478;19479;19480;20648;20649;20650;20651;21045;21046;21047;21048;21049;23065;25243;25244;25245;25557;25558;25559;25560;25561;25562;25563;25564;25565;25566;25567;25568;25569;25570;25571;25572;25573;25574;25575;25576;25577;25578;25579;29095;29096;29097;29098;32285;32286;32287;32288,1158;6309;7388;8441;8444;9794;10167;13032;13152;14270;14960;15639;19479;20649;21048;23065;25244;25575;29097;32287,117;118;119;120;121;122;123;124;125;126;127,1;73;164;165;267;268;293;299;300;330;388,beta tubulin,,,,,-0.6201519291834563,-1.8496447762020936,-1.849308823675043,8.319295566148718
Tb927.11.2720,Tb927.11.2720:mRNA-p1;Tb11.v5.0482.1-p1,Tb927.11.2720:mRNA-p1;Tb11.v5.0482.1-p1,2;2,2;2,2;2,;,2,2,2,2,2,0,2,0,2,0,4.4,4.4,4.4,48.078,428,428;428,4.0,,,,2.0,,,,,0.0,11.93,By MS/MS,,4.4,0.0,376440,376440,0,23527.0,23527.0,0.0,106910,0.0,2,0,2,,,,164,4294;7326,True;True,4663;8131,10774;19205,12089;21388,12089;21388,,,"hypothetical protein, conserved",,,,,1.584962500721156,5.987561023963683,4.160821428974454,5.57569576474537
Tb11.v5.0489,Tb11.v5.0489.1-p1;Tb11.v5.1020.1-p1;Tb927.2.510:mRNA-p1;Tb11.v5.0294.1-p1;Tb11.0050:pseudogenic_transcript-p1;Tb927.4.290:mRNA-p1;Tb927.4.280:mRNA-p1;Tb927.4.270:mRNA-p1;Tb927.4.260:mRNA-p1;Tb927.4.300:mRNA-p1;Tb927.2.1180:mRNA-p1;Tb927.7.1970:mRNA-p1;Tb927.7.1960:mRNA-p1;Tb927.7.1950:mRNA-p1;Tb927.7.2000:mRNA-p1;Tb927.7.1990:pseudogenic_transcript-p1;Tb927.7.1980:mRNA-p1;Tb927.4.240:pseudogenic_transcript-p1,Tb11.v5.0489.1-p1,15;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,18,15,1,0,15,6,1,0,0,0,22.2,2.4,0.0,65.818,573,573;554;837;273;317;557;557;557;557;572;579;686;690;690;691;693;693;819,2.0,,1.0,,,,,,,0.0027518,7.9565,By MS/MS,By matching,22.2,10.1,175810,175810,0,5860.2,5860.2,0.0,142320,0.0,2,0,2,,,,165,2321;3395;3951;4083;4302;5023;5316;6694;6899;7978;9942;10162;10828;10907;10920,False;False;False;False;False;False;False;False;False;False;True;False;False;False;False,2529;3689;4297;4441;4673;4674;5482;5795;7377;7378;7659;8829;10959;11190;11923;12005;12021,5984;8669;8670;10024;10025;10330;10808;10809;10810;10811;10812;12768;13474;17231;17232;17233;17234;17235;17962;17963;17964;20776;25891;26435;26436;26437;28218;28365;28366;28395,6734;9776;9777;11243;11244;11584;12124;12125;12126;12127;12128;14271;15010;19201;19202;19203;19204;20039;20040;20041;20042;23071;28779;28780;29414;29415;31239;31240;31414;31415;31442,6734;9777;11243;11584;12128;14271;15010;19201;20042;23071;28780;29414;31239;31415;31442,128;129;130,1;209;494,"retrotransposon hot spot (RHS) protein, putative",,,,,1.584962500721156,4.04923323839282,3.151645481833539,5.24504357393061
Tb927.10.660,Tb927.10.660:mRNA-p1;Tb11.v5.0500.1-p1,Tb927.10.660:mRNA-p1;Tb11.v5.0500.1-p1,2;2,2;2,2;2,;,2,2,2,2,1,2,1,2,1,2,7.7,7.7,7.7,46.369,416,416;416,10.7,,,,1.0,,,,2.0,0.0,12.049000000000001,By MS/MS,By MS/MS,3.4,7.7,217460,48454,169000,9060.6,2018.9,7041.7,0,50945.0,1,2,3,,,,166,9560;9599,True;True,10539;10582,24895;24986;24987,27625;27722;27723,27625;27723,,,"2-oxoisovalerate dehydrogenase alpha subunit, putative",-0.020208961,15.02874251,i,red,-0.5849625007211563,-1.6307087901487012,-1.435056055213794,5.337367400789352
Tb927.10.3940,Tb927.10.3940:mRNA-p1;Tb927.10.3930:mRNA-p1;Tb11.v5.0501.1-p1,Tb927.10.3940:mRNA-p1;Tb927.10.3930:mRNA-p1;Tb11.v5.0501.1-p1,6;6;6,6;6;6,6;6;6,;;,3,6,6,6,4,5,4,5,4,5,28.1,28.1,28.1,29.421999999999997,256,256;256;256,8.25,3.0,2.0,1.0,1.0,2.0,,2.0,5.0,0.0,55.243,By MS/MS,By MS/MS,21.5,19.5,3181700,542940,2638700,212110.0,36196.0,175910.0,495360,843160.0,6,7,13,,,,167,2669;2982;5339;5458;10708;10834,True;True;True;True;True;True,2910;3245;5818;5944;11794;11929,6913;7676;7677;13527;13528;13529;13530;13809;13810;27920;27921;27922;28226;28227;28228;28229,7765;7766;8624;8625;15067;15068;15069;15365;30936;30937;31249;31250;31251;31252,7765;8624;15069;15365;30937;31250,,,"40S ribosomal protein S3A, putative",-0.170695612,16.00493858,i,red,-0.19264507794239588,-2.269083652832114,-2.2350491233315335,6.502651038020065
Tb11.v5.0515,Tb11.v5.0515.1-p1;Tb927.10.15300:mRNA-p1,Tb11.v5.0515.1-p1;Tb927.10.15300:mRNA-p1,1;1,1;1,1;1,;,2,1,1,1,1,0,1,0,1,0,2.0,2.0,2.0,81.801,755,755;1154,1.5,1.0,1.0,,,,,,,0.010024,6.2621,By MS/MS,,2.0,0.0,55312,55312,0,1382.8,1382.8,0.0,48915,0.0,1,0,1,,,,168,9488,True,10458,24710;24711,27417,27417,,,"protein kinase, putative",,,,,1.0,2.223587283688573,1.7996049576909277,4.742819362198332
Tb927.10.6880,Tb927.10.6880:mRNA-p1;Tb11.v5.0516.1-p1,Tb927.10.6880:mRNA-p1;Tb11.v5.0516.1-p1,8;8,6;6,6;6,;,2,8,6,6,6,8,4,6,4,6,28.7,24.2,24.2,35.61,331,331;331,10.3,,,,4.0,,,1.0,6.0,0.0,48.284,By MS/MS,By MS/MS,20.8,28.7,8357200,3934300,4422900,397960.0,187350.0,210610.0,1164000,1265600.0,5,8,13,,,,169,356;1335;3068;6235;6380;10069;10235;10477,True;True;True;False;True;False;True;True,372;1433;3334;6776;6777;6935;11092;11268;11537,940;941;3485;7872;7873;15759;15760;15761;15762;15763;15764;15765;15766;15767;15768;15769;15770;15771;15772;15773;15774;16170;16171;26216;26217;26218;26219;26220;26221;26222;26620;26621;27257;27258,1130;1131;3994;8864;8865;8866;17514;17515;17516;17517;17518;17519;17520;17521;17522;17523;17524;17525;17526;17527;18046;18047;18048;29172;29173;29174;29175;29176;29177;29178;29179;29180;29181;29599;29600;30250;30251;30252,1131;3994;8866;17520;18047;29174;29599;30252,131,229,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic",-0.020773315,17.58275704,i,red,-0.5849625007211563,-0.16851817655422324,-0.16798743070387478,6.9220607955926905
Tb927.10.16110,Tb927.10.16110:mRNA-p1;Tb11.v5.0527.1-p1,Tb927.10.16110:mRNA-p1;Tb11.v5.0527.1-p1,8;8,8;8,8;8,;,2,8,8,8,3,8,3,8,3,8,27.5,27.5,27.5,42.99,386,386;386,11.3,,,,3.0,,,,8.0,0.0,56.458999999999996,By MS/MS,By MS/MS,10.1,27.5,4120600,1720000,2400600,187300.0,78181.0,109120.0,701550,510590.0,4,7,11,,,,170,398;5644;7086;7436;8939;10034;10600;10803,True;True;True;True;True;True;True;True,415;6142;7862;8253;9858;11056;11679;11897,1046;14302;18471;19444;19445;23265;23266;26129;27648;28165;28166,1257;15966;20590;21649;21650;21651;25757;25758;29077;30650;31186;31187,1257;15966;20590;21649;25758;29077;30650;31187,,,"hypothetical protein, conserved",-0.004720463,14.297011300000001,i,red,-0.6780719051126377,-0.47906263863322224,-0.47574366518606814,6.6149604581974435
Tb927.10.5620,Tb927.10.5620:mRNA-p1;Tb11.v5.0531.1-p1,Tb927.10.5620:mRNA-p1;Tb11.v5.0531.1-p1,39;39,39;39,39;39,;,2,39,39,39,31,38,31,38,31,38,69.4,69.4,69.4,41.071000000000005,372,372;372,8.31,21.0,28.0,30.0,66.0,11.0,15.0,35.0,92.0,0.0,323.31,By MS/MS,By MS/MS,61.6,69.1,6723400000,3595000000,3128400000,320160000.0,171190000.0,148970000.0,872780000,1027800000.0,165,202,367,,,,171,151;483;490;598;853;854;1037;2621;2622;2883;3251;3252;3515;3516;3942;4071;4072;4695;5673;5674;6232;6698;6771;6772;7308;7830;7831;7847;7970;8428;9046;9047;9175;9465;9466;9968;10595;11220;11344,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,159;510;511;518;635;915;916;1117;2860;2861;3137;3528;3529;3530;3531;3815;3816;4288;4427;4428;4429;5118;6173;6174;6773;7384;7385;7498;7499;8111;8671;8672;8689;8821;9307;9977;9978;10116;10435;10436;10986;11673;12355;12491;12492,439;440;441;442;443;444;445;446;447;448;449;450;451;452;1300;1301;1302;1303;1304;1305;1306;1307;1308;1309;1320;1321;1322;1323;1324;1325;1326;1574;1575;2261;2262;2263;2264;2265;2266;2267;2268;2269;2270;2271;2272;2273;2274;2275;2837;6811;6812;6813;6814;6815;6816;6817;6818;6819;6820;6821;6822;6823;6824;6825;6826;6827;6828;7453;7454;7455;7456;7457;7458;7459;7460;7461;8310;8311;8312;8313;8314;8315;8316;8317;8318;8319;8320;8321;8322;8323;8324;8325;8326;8327;8328;8329;8330;8331;8332;8333;8334;8335;8336;8337;8338;8956;8957;8958;8959;8960;8961;8962;8963;8964;8965;8966;8967;8968;8969;8970;8971;10004;10005;10006;10007;10302;10303;10304;10305;10306;10307;10308;10309;10310;10311;10312;11906;11907;11908;11909;11910;11911;11912;11913;11914;11915;11916;14370;14371;14372;14373;14374;14375;14376;14377;14378;14379;14380;14381;14382;14383;14384;14385;14386;14387;15748;15749;15750;15751;15752;15753;15754;15755;17248;17249;17250;17251;17252;17253;17254;17255;17256;17257;17258;17259;17260;17261;17262;17263;17264;17265;17266;17267;17268;17269;17598;17599;17600;19157;19158;20467;20468;20469;20470;20471;20499;20500;20752;20753;20754;20755;20756;20757;20758;20759;20760;20761;20762;22009;22010;23557;23558;23559;23560;23561;23562;23563;23564;23565;23566;23567;23568;23865;23866;23867;23868;23869;23870;23871;23872;23873;24646;24647;24648;24649;24650;24651;24652;24653;24654;24655;24656;24657;24658;24659;24660;24661;24662;24663;25958;25959;25960;25961;25962;25963;25964;25965;25966;25967;25968;25969;25970;25971;25972;25973;25974;27631;27632;27633;27634;27635;27636;27637;29171;29172;29173;29174;29175;29490;29491;29492;29493;29494;29495;29496;29497;29498;29499,502;503;504;505;506;507;508;509;510;511;512;513;514;1545;1546;1547;1548;1549;1550;1551;1552;1564;1565;1566;1567;1568;1569;1861;1862;2623;2624;2625;2626;2627;2628;2629;2630;2631;2632;2633;2634;2635;2636;2637;2638;2639;2640;2641;2642;2643;2644;3290;7652;7653;7654;7655;7656;7657;7658;7659;7660;7661;7662;7663;7664;7665;7666;7667;7668;7669;7670;7671;7672;8382;8383;8384;8385;8386;8387;8388;8389;8390;8391;8392;8393;8394;8395;8396;8397;9360;9361;9362;9363;9364;9365;9366;9367;9368;9369;9370;9371;9372;9373;9374;9375;9376;9377;9378;9379;9380;9381;9382;9383;9384;9385;9386;9387;9388;9389;9390;9391;9392;9393;9394;9395;9396;10080;10081;10082;10083;10084;10085;10086;10087;10088;10089;10090;10091;10092;10093;10094;10095;10096;10097;11227;11228;11555;11556;11557;11558;11559;11560;11561;11562;11563;11564;11565;11566;13353;13354;13355;13356;13357;13358;13359;13360;13361;13362;13363;13364;13365;13366;13367;16032;16033;16034;16035;16036;16037;16038;16039;16040;16041;16042;16043;16044;16045;16046;16047;16048;16049;16050;16051;16052;16053;16054;16055;16056;16057;16058;17506;17507;17508;17509;19217;19218;19219;19220;19221;19222;19223;19224;19225;19226;19227;19228;19229;19230;19231;19232;19233;19234;19235;19236;19237;19238;19239;19240;19241;19242;19243;19244;19245;19246;19629;19630;19631;19632;21338;21339;22741;22742;22743;22744;22745;22746;22747;22773;23038;23039;23040;23041;23042;23043;23044;23045;23046;23047;23048;23049;23050;23051;23052;23053;23054;23055;24411;26077;26078;26079;26080;26081;26082;26083;26084;26085;26086;26087;26088;26089;26090;26091;26092;26093;26094;26095;26437;26438;26439;26440;26441;26442;26443;26444;26445;26446;26447;26448;26449;27343;27344;27345;27346;27347;27348;27349;27350;27351;27352;27353;27354;27355;27356;27357;27358;27359;27360;27361;27362;27363;28863;28864;28865;28866;28867;28868;28869;28870;28871;28872;28873;28874;28875;28876;28877;28878;28879;28880;28881;28882;28883;28884;28885;28886;28887;28888;28889;28890;30630;30631;30632;30633;30634;30635;30636;30637;30638;32356;32357;32358;32359;32360;32711;32712;32713;32714;32715;32716;32717;32718;32719;32720,505;1548;1569;1861;2626;2644;3290;7663;7666;8390;9373;9393;10090;10097;11228;11555;11563;13357;16045;16056;17506;19243;19629;19632;21338;22743;22747;22773;23043;24411;26078;26094;26441;27350;27358;28870;30634;32357;32720,132;133;134;135,134;151;243;344,"fructose-bisphosphate aldolase, glycosomal",4.36929078,20.31010164,iii,green,-0.29029648583825146,0.20057613022310472,0.2005654476857104,9.827588949812673
Tb11.v5.0537,Tb11.v5.0537.1-p1;Tb927.11.13007:mRNA-p1;Tb927.11.13003:mRNA-p1;Tb927.11.9920:mRNA-p1;Tb11.01.1680.v5.1-p1,Tb11.v5.0537.1-p1;Tb927.11.13007:mRNA-p1;Tb927.11.13003:mRNA-p1;Tb927.11.9920:mRNA-p1;Tb11.01.1680.v5.1-p1,8;7;7;7;7,8;7;7;7;7,8;7;7;7;7,;;;;,5,8,8,8,6,8,6,8,6,8,65.5,65.5,65.5,70.128,623,623;128;128;685;1283,7.38,5.0,9.0,9.0,7.0,4.0,4.0,9.0,9.0,0.0,129.74,By MS/MS,By MS/MS,51.7,65.5,436180000,275860000,160320000,11184000.0,7073300.0,4110700.0,95674000,62056000.0,45,35,80,,,,172,477;2458;4678;6722;9229;9292;9293;9294,True;True;True;True;True;True;True;True,502;2680;5099;7417;10174;10243;10244;10245,1285;1286;1287;1288;1289;6404;6405;6406;6407;6408;6409;6410;6411;6412;6413;11837;11838;11839;11840;11841;11842;11843;11844;11845;11846;11847;17369;17370;23991;23992;23993;23994;23995;23996;23997;23998;23999;24000;24001;24002;24003;24004;24184;24185;24186;24187;24188;24189;24190;24191;24192;24193;24194;24195;24196;24197,1525;1526;1527;1528;1529;1530;1531;1532;1533;7216;7217;7218;7219;7220;7221;7222;13272;13273;13274;13275;13276;13277;13278;13279;13280;13281;13282;13283;13284;13285;13286;13287;13288;13289;13290;13291;13292;13293;13294;13295;13296;13297;13298;19356;19357;26586;26587;26588;26589;26590;26591;26592;26593;26594;26595;26596;26597;26598;26599;26600;26601;26602;26603;26604;26810;26811;26812;26813;26814;26815;26816;26817;26818;26819;26820;26821;26822;26823;26824;26825;26826,1529;7219;13286;19357;26599;26810;26813;26825,,,"polyubiquitin, putative",,,,,0.3536369546147004,0.78294398985898,0.7828978557102687,8.639665748155174
Tb927.8.5010,Tb927.8.5010:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4970:mRNA-p1;Tb11.v5.0538.1-p1,Tb927.8.5010:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4970:mRNA-p1;Tb11.v5.0538.1-p1,12;12;12;12;12;12,12;12;12;12;12;12,12;12;12;12;12;12,;;;;;,6,12,12,12,3,10,3,10,3,10,27.5,27.5,27.5,69.596,600,600;600;600;600;600;600,9.63,,,5.0,,,14.0,,,0.0,88.64299999999999,By MS/MS,By MS/MS,9.8,20.5,4438100,683580,3754500,153040.0,23572.0,129470.0,0,8075400.0,7,19,26,,,,173,175;2519;6661;7014;7258;8228;8650;9311;9378;9388;9687;9826,True;True;True;True;True;True;True;True;True;True;True;True,185;2749;7322;7323;7786;8055;8056;9092;9546;9547;10263;10340;10353;10684;10685;10832;10833,503;6581;17071;17072;18281;18992;18993;21402;22533;22534;22535;22536;24237;24439;24483;25228;25229;25609;25610,572;7418;19031;19032;20389;21148;21149;21150;21151;21152;21153;21154;23744;24976;24977;24978;24979;24980;24981;26877;27103;27168;27999;28000;28469;28470;28471,572;7418;19031;20389;21154;23744;24977;26877;27103;27168;27999;28470,136;137;138;139;140,107;149;174;228;584,Paraflagellar rod protein 2-5,,,,,-1.3219280948873622,-2.4387886252551207,-2.4196828323530766,6.6471951264776505
Tb11.v5.0540,Tb11.v5.0540.1-p1;Tb927.4.4860:mRNA-p1;Tb927.4.4820:mRNA-p1;Tb927.4.4840:mRNA-p1,Tb11.v5.0540.1-p1;Tb927.4.4860:mRNA-p1;Tb927.4.4820:mRNA-p1,6;4;4;2,6;4;4;2,6;4;4;2,;;,4,6,6,6,2,5,2,5,2,5,18.0,18.0,18.0,52.651,490,490;473;473;473,9.67,,1.0,1.0,4.0,,,2.0,7.0,0.0,56.497,By MS/MS,By MS/MS,7.6,18.0,17637000,6782000,10854000,1102300.0,423880.0,678410.0,0,2520300.0,4,7,11,,,,174,203;204;577;6853;6974;7270,True;True;True;True;True;True,214;215;611;7607;7608;7742;8068,585;586;1530;1531;17867;17868;17869;17870;17871;17872;17873;17874;17875;18171;19016,685;686;1813;19934;19935;19936;19937;19938;19939;20272;21178,685;686;1813;19934;20272;21178,141,71,"amino acid transporter 8, putative",,,,,-0.6780719051126377,-0.6780208155909678,-0.6766698301972254,7.246400090154285
Tb927.10.10970,Tb927.10.10970:mRNA-p1;Tb927.10.10960:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10890:mRNA-p1;Tb11.v5.0543.1-p1;Tb927.10.10980:mRNA-p1;Tb927.10.10930:mRNA-p1;Tb927.10.10910:mRNA-p1,Tb927.10.10970:mRNA-p1;Tb927.10.10960:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10890:mRNA-p1;Tb11.v5.0543.1-p1;Tb927.10.10980:mRNA-p1;Tb927.10.10930:mRNA-p1;Tb927.10.10910:mRNA-p1,28;28;28;28;28;28;28;28;27;27;27,28;28;28;28;28;28;28;28;27;27;27,28;28;28;28;28;28;28;28;27;27;27,;;;;;;;;;;,11,28,28,28,27,8,27,8,27,8,38.2,38.2,38.2,80.793,704,704;704;704;704;704;704;704;704;704;704;704,4.4,1.0,39.0,,2.0,1.0,12.0,,,0.0,231.97,By MS/MS,By MS/MS,38.2,13.1,21647000,20181000,1465600,655960.0,611550.0,44411.0,14916000,3136500.0,46,17,63,,,,175,181;218;441;456;636;1135;1136;1684;1809;1973;2087;2244;2245;2537;2778;2779;3054;3936;4857;5029;5120;5420;7481;7971;9359;9373;10200;11247,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,191;229;460;476;684;1220;1221;1830;1831;1966;2141;2267;2434;2435;2768;3028;3029;3320;4281;5296;5488;5587;5588;5905;8299;8822;10313;10314;10331;10332;11229;12385,512;513;514;515;516;628;1177;1214;1215;1688;1689;3041;3042;3043;4438;4439;4800;4801;5174;5431;5797;5798;5799;5800;6619;6620;7174;7175;7846;9994;9995;9996;9997;12293;12294;12778;12779;12993;12994;13732;19585;19586;20763;24384;24385;24386;24387;24388;24389;24423;24424;24425;24426;26518;29238,582;583;584;585;586;587;747;1402;1443;1444;2002;2003;3515;3516;3517;5054;5055;5439;5440;5839;6125;6529;6530;6531;6532;7459;7460;8043;8044;8045;8834;11213;11214;11215;11216;11217;11218;13767;13768;13769;14280;14281;14282;14500;14501;15281;21821;21822;23056;27043;27044;27045;27046;27047;27048;27049;27050;27084;27085;27086;27087;29492;29493;32418,583;747;1402;1443;2002;3515;3517;5055;5439;5839;6125;6529;6532;7460;8043;8045;8834;11213;13769;14281;14501;15281;21821;23056;27047;27087;29492;32418,142;143;144;145,83;449;604;609,"heat shock protein, putative",,,,,1.384663850235325,3.7721834676313546,3.7632486742384534,7.3353896920429085
Tb11.v5.0552,Tb11.v5.0552.1-p1,Tb11.v5.0552.1-p1,11,4,1,,1,11,4,1,10,4,4,0,1,0,19.3,9.4,2.3,58.626000000000005,522,522,3.0,,1.0,3.0,1.0,,,,,0.0,24.718000000000004,By MS/MS,By matching,19.3,10.2,1864700,1864700,0,58272.0,58272.0,0.0,576640,0.0,4,0,4,,,,176,278;1763;2424;2436;4929;5209;5210;6650;6651;7211;8055,False;False;False;True;True;False;False;False;False;True;True,292;1917;2638;2655;5373;5683;5684;7301;7302;7303;7304;8001;8911,760;761;762;763;764;765;4671;6183;6352;6353;12467;13228;13229;13230;13231;13232;13233;13234;13235;13236;13237;13238;16992;16993;16994;16995;16996;16997;16998;16999;17000;17001;17002;17003;17004;17005;17006;17007;17008;18843;20947,894;895;896;897;898;899;900;901;5310;6948;7159;13956;14755;14756;14757;14758;14759;18933;18934;18935;18936;18937;18938;18939;18940;18941;18942;18943;18944;18945;18946;18947;18948;18949;18950;18951;18952;18953;18954;18955;18956;18957;20975;23238,898;5310;6948;7159;13956;14756;14759;18944;18954;20975;23238,95,366,"75 kDa invariant surface glycoprotein, putative",,,,,2.321928094887362,7.28242513428892,6.403418437817288,6.2706089708231785
Tb11.v5.0553,Tb11.v5.0553.1-p1;Tb927.6.1670:pseudogenic_transcript-p1,Tb11.v5.0553.1-p1;Tb927.6.1670:pseudogenic_transcript-p1,2;2,2;2,2;2,;,2,2,2,2,2,0,2,0,2,0,4.7,4.7,4.7,60.133,536,536;1086,2.0,,2.0,,,,,,,0.0,12.675,By MS/MS,,4.7,0.0,136820,136820,0,4886.6,4886.6,0.0,110760,0.0,2,0,2,,,,177,6112;7572,True;True,6651;8400,15450;19855,17227;22103,17227;22103,,,"ubiquitin hydrolase, putative",,,,,1.584962500721156,3.8043730231174426,2.8354446821322443,5.136149586088531
Tb927.10.350,Tb927.10.350:mRNA-p1;Tb11.v5.0564.1-p1,Tb927.10.350:mRNA-p1;Tb11.v5.0564.1-p1,8;8,8;8,8;8,;,2,8,8,8,4,6,4,6,4,6,19.3,19.3,19.3,58.556999999999995,512,512;512,9.0,,,4.0,,,,6.0,,0.0,73.56,By MS/MS,By MS/MS,7.0,16.8,1807400,464850,1342500,69515.0,17879.0,51637.0,214680,240570.0,6,8,14,,,,178,1365;6609;7207;7693;9177;10597;11221;11243,True;True;True;True;True;True;True;True,1468;7240;7997;8530;10118;11676;12356;12381,3557;3558;16875;16876;18831;20116;23878;27644;29176;29233,4086;4087;4088;4089;18802;18803;18804;18805;20964;22373;26454;30645;32361;32414,4089;18805;20964;22373;26454;30645;32361;32414,146,1,"protein kinase PK4, putative",,,,,-0.36257007938470825,-1.5105431403370453,-1.4862668164261805,6.257042263435165
Tb927.11.4610,Tb927.11.4610:mRNA-p1;Tb11.v5.0587.1-p1,Tb927.11.4610:mRNA-p1;Tb11.v5.0587.1-p1,10;10,10;10,10;10,;,2,10,10,10,5,9,5,9,5,9,23.0,23.0,23.0,56.733999999999995,499,499;499,9.07,,,5.0,1.0,,,9.0,,0.0,78.982,By MS/MS,By MS/MS,12.8,18.8,4011000,1549600,2461400,125340.0,48426.0,76917.0,525490,510610.0,3,9,12,,,,179,1530;4113;5069;5778;6431;6438;8142;8348;9548;9935,True;True;True;True;True;True;True;True;True;True,1648;4471;5533;6281;6988;6996;8999;9219;10524;10951,3927;10387;12886;12887;14618;14619;16287;16301;16302;21178;21696;24866;25876;25877;25878,4497;11646;14394;14395;16300;16301;18171;18185;18186;23488;24069;27589;28761;28762,4497;11646;14395;16300;18171;18185;23488;24069;27589;28761,,,protein kinase A regulatory subunit,0.051024003,13.69359542,i,red,-1.3219280948873622,-0.6633895350570124,-0.6599841798364329,6.603252661981647
