Gene_id,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides DM-dig,Peptides DM-tx,Peptides TbGPI12-dig,Peptides TbGPI12-tx,Razor + unique peptides DM-dig,Razor + unique peptides DM-tx,Razor + unique peptides TbGPI12-dig,Razor + unique peptides TbGPI12-tx,Unique peptides DM-dig,Unique peptides DM-tx,Unique peptides TbGPI12-dig,Unique peptides TbGPI12-tx,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Fraction 2,Fraction 11,Fraction 12,Fraction 31,Fraction 32,Fraction 41,Fraction 42,Q-value,Score,Identification type DM-dig,Identification type DM-tx,Identification type TbGPI12-dig,Identification type TbGPI12-tx,Sequence coverage DM-dig [%],Sequence coverage DM-tx [%],Sequence coverage TbGPI12-dig [%],Sequence coverage TbGPI12-tx [%],Intensity,Intensity DM-dig,Intensity DM-tx,Intensity TbGPI12-dig,Intensity TbGPI12-tx,iBAQ,iBAQ DM-dig,iBAQ DM-tx,iBAQ TbGPI12-dig,iBAQ TbGPI12-tx,LFQ intensity DM-dig,LFQ intensity DM-tx,LFQ intensity TbGPI12-dig,LFQ intensity TbGPI12-tx,MS/MS count DM-dig,MS/MS count DM-tx,MS/MS count TbGPI12-dig,MS/MS count TbGPI12-tx,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Gene_desc,Log2 H/L,Log10 (Int H*L),Group,Glycosome status ,log2_ms_dig,log2_ms_tx,log10_int_dig,log10_int_tx,log2_ibaq_dig,log2_ibag_tx,log2_lfq_dig,log2_lfq_tx,log2_ibaq_tx,log2_int_dig,log2_int_tx
Tb927.10.14310,Tb927.10.14310:mRNA-p1,Tb927.10.14310:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,3.3,3.3,3.3,37.718,337,337,2.0,,1.0,,,,,,,0.0017483000000000002,6.9055,By MS/MS,,,,3.3,0.0,0.0,0.0,30049,30049,0,0,0,1669.4,1669.4,0.0,0.0,0.0,7138.9,0,0,0.0,1,0,0,0,1,,,,246,5254,True,5753,12727,15187,15187,,,"hypothetical protein, conserved",0.364064034,11.99677079,i,red,-1.0,0.0,4.477830023702876,-inf,-2.1320706407818766,0.0,-1.2398634592780517,0.0,0.0,-1.5506828000579151,0.0
Tb927.10.1440,Tb927.10.1440:mRNA-p1,Tb927.10.1440:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,8.8,8.8,8.8,24.717,215,215,1.0,1.0,,,,,,,,0.00094429,7.6393,By MS/MS,,,,8.8,0.0,0.0,0.0,78299,78299,0,0,0,6524.9,6524.9,0.0,0.0,0.0,78299.0,0,0,0.0,2,0,0,0,2,,,,247,1797,True,1951,4206,4852;4853,4852,,,"hypothetical protein, conserved",0.004773571,11.93430619,i,red,-1.5849625007211563,0.0,4.893756215477417,-inf,-3.8302919968756766,0.0,-3.994191978661733,0.0,0.0,-2.5916480035583804,0.0
Tb927.10.14500,Tb927.10.14500:mRNA-p1,Tb927.10.14500:mRNA-p1,7,7,7,,1,7,7,7,2,0,0,7,2,0,0,7,2,0,0,7,31.8,31.8,31.8,37.027,337,337,25.3,,2.0,,,,7.0,,,0.0,49.178999999999995,By MS/MS,,,By MS/MS,8.3,0.0,0.0,31.8,1243600,264790,0,0,978800,59219.0,12609.0,0.0,0.0,46610.0,0.0,0,0,670780.0,2,0,0,12,14,,,,248,0;1;881;1952;2025;2766;4783,True;True;True;True;True;True;True,0;1;955;2119;2205;3004;5234,0;1;2;2064;4537;4746;4747;6612;11490,0;1;2;2393;5244;5484;5485;5486;7793;7794;7795;7796;7797;13609;13610;13611,0;2;2393;5244;5486;7794;13611,,,"hypothetical protein, conserved",0.0407015,15.53408601,i,red,-1.5849625007211563,3.700439718141092,5.422901579608956,5.990693960679752,-4.730929572232561,6.356690664375836,0.0,5.030112255611604,6.356690664375836,-4.170177168223484,5.592071343807227
Tb927.10.14530,Tb927.10.14530:mRNA-p1,Tb927.10.14530:mRNA-p1,6,6,6,,1,6,6,6,4,0,0,3,4,0,0,3,4,0,0,3,18.4,18.4,18.4,42.35,381,381,17.0,,4.0,,,,4.0,,,0.0,47.168,By MS/MS,,,By MS/MS,9.4,0.0,0.0,11.0,1127700,810080,0,0,317640,66336.0,47652.0,0.0,0.0,18685.0,0.0,0,0,217680.0,4,0,0,6,10,,,,249,772;861;990;1651;2168;5049,True;True;True;True;True;True,830;930;1077;1795;2359;5525,1783;2010;2011;2346;3843;5085;12151;12152,2068;2333;2334;2335;2708;4427;4428;5903;14420;14421,2068;2333;2708;4428;5903;14420,,,19S proteasome non-atpase subunit 8,0.009903204,14.20051582,i,red,-2.321928094887362,2.807354922057604,5.908527910042766,5.501935187348973,-6.608496438057725,5.064004641621408,0.0,3.495577025162612,5.064004641621408,-5.728416783982981,4.029397756234603
Tb927.10.14550,Tb927.10.14550:mRNA-p1,Tb927.10.14550:mRNA-p1,6,6,6,,1,6,6,6,1,3,0,5,1,3,0,5,1,3,0,5,11.2,11.2,11.2,66.58800000000001,618,618,30.0,1.0,1.0,,,,5.0,1.0,3.0,0.0,40.832,By MS/MS,By MS/MS,,By MS/MS,2.1,6.3,0.0,9.4,783820,190650,205660,0,387510,20627.0,5017.1,5412.0,0.0,10198.0,0.0,446010,0,243110.0,1,3,0,6,10,,,,250,656;3399;4052;4280;5221;5228,True;True;True;True;True;True,702;3680;4456;4695;5714;5722,1518;8056;9799;10241;10242;12627;12628;12629;12630;12631;12644,1779;9476;11571;11572;12091;12092;15076;15077;15078;15094,1779;9476;11572;12092;15076;15094,,,ATP-dependent RNA helicase HEL67,0.021655586,17.69086368,i,red,-1.0,0.8073549220576041,5.280236809609689,5.77317917815553,-3.4813536081716046,0.8474313901289556,0.0,3.641535329840891,0.8474313901289556,-3.72708644642307,0.8506328621796336
Tb927.11.4820,Tb927.11.4820:mRNA-p1;Tb927.10.14580:mRNA-p1,Tb927.11.4820:mRNA-p1;Tb927.10.14580:mRNA-p1,3;3,3;3,3;3,;,2,3,3,3,3,2,0,0,3,2,0,0,3,2,0,0,22.9,22.9,22.9,19.105,166,166;166,10.1,5.0,2.0,,,,,2.0,,0.0,35.897,By MS/MS,By MS/MS,,,22.9,13.9,0.0,0.0,885750,831370,54381,0,0,147630.0,138560.0,9063.6,0.0,0.0,401840.0,91121,0,0.0,7,3,0,0,10,,,,251,3812;4454;4626,True;True;True,4194;4195;4879;4880;5066;5067,9256;9257;9258;9259;9260;10700;10701;11130;11131,10938;10939;10940;10941;10942;10943;10944;12630;12631;13163;13164,10938;12630;13163,190;191;192,39;91;150,"60S ribosomal protein L17, putative",-0.097070636,18.43174917,i,red,-3.0,-2.0,5.919794348929485,4.735447189468635,-8.138665589531524,-4.065350773864664,-6.278949601575787,0.0,-4.065350773864664,-5.765146079518296,-1.8577576983848554
Tb927.10.14590,Tb927.10.14590:mRNA-p1,Tb927.10.14590:mRNA-p1,2,2,2,,1,2,2,2,1,1,0,0,1,1,0,0,1,1,0,0,9.3,9.3,9.3,33.674,311,311,21.0,1.0,,,,,,1.0,,0.0,12.464,By MS/MS,By MS/MS,,,6.8,2.6,0.0,0.0,118240,56919,61317,0,0,7882.4,3794.6,4087.8,0.0,0.0,56919.0,0,0,0.0,2,1,0,0,3,,,,252,2974;5210,True;True,3220;5702,7028;12605,8298;15048;15049,8298;15048,,,"Protein of unknown function (DUF1279), putative",,,,,-1.5849625007211563,-1.0,4.7552572614351405,4.787580898378723,-3.1194752850450116,-3.017848283730386,-3.5677196545579375,0.0,-3.017848283730386,-2.2187748988447304,-1.985198691378145
Tb927.10.14710,Tb927.10.14710:mRNA-p1;Tb927.10.14600:mRNA-p1,Tb927.10.14710:mRNA-p1;Tb927.10.14600:mRNA-p1,15;15,15;15,15;15,;,2,15,15,15,8,15,5,8,8,15,5,8,8,15,5,8,54.1,54.1,54.1,28.642,266,266;266,26.2,12.0,9.0,8.0,1.0,9.0,13.0,32.0,4.0,0.0,124.59,By MS/MS,By MS/MS,By MS/MS,By MS/MS,32.3,54.1,19.5,36.5,32828000,4820400,25251000,967090,1789700,1823800.0,267800.0,1402800.0,53727.0,99428.0,3000800.0,18567000,3988800,5827900.0,21,50,9,20,100,,,,253,172;741;900;1131;1164;1726;1997;2422;2485;2733;2782;3300;3301;5030;5211,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,181;797;798;978;979;1227;1228;1229;1267;1873;2175;2176;2620;2691;2966;3020;3574;3575;5504;5703,372;373;374;375;376;377;1738;1739;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119;2120;2626;2627;2628;2629;2630;2631;2632;2633;2634;2635;2636;2637;2638;2639;2640;2641;2642;2696;2697;2698;2699;2700;2701;2702;2703;2704;2705;2706;2707;4021;4022;4023;4024;4025;4026;4027;4028;4682;4683;4684;4685;5689;5690;5691;5692;5693;5694;5695;5696;5697;5698;5699;5895;6530;6640;7847;7848;7849;7850;7851;7852;7853;7854;12110;12606,438;439;440;441;442;443;444;2012;2013;2443;2444;2445;2446;2447;2448;2449;2450;2451;2452;2453;2454;2455;2456;2457;2458;2459;2460;2461;2462;2463;3038;3039;3040;3041;3042;3043;3044;3045;3046;3047;3048;3049;3050;3051;3052;3053;3054;3055;3056;3057;3058;3059;3126;3127;3128;3129;3130;3131;3132;3133;3134;3135;3136;3137;4650;4651;4652;4653;4654;4655;4656;4657;4658;5415;5416;5417;5418;5419;6683;6684;6685;6686;6687;6688;6689;6690;6691;6946;6947;7690;7834;9243;9244;9245;9246;9247;9248;9249;14373;14374;15050,441;2012;2448;3052;3128;4650;5415;6684;6947;7690;7834;9243;9249;14373;15050,193;194;195;196,90;91;222;259,"40S ribosomal protein S2, putative",,,,,-1.137503523749935,-1.2801079191927354,6.762490253624528,7.432017929954599,-2.3069039033143337,-3.810774931197512,0.4099842897394437,8.109566944177054,-3.810774931197512,-2.2990375493042317,-3.8031267854351785
Tb927.10.14630,Tb927.10.14630:mRNA-p1;Tb927.10.14750:mRNA-p1,Tb927.10.14630:mRNA-p1;Tb927.10.14750:mRNA-p1,6;6,6;6,6;6,;,2,6,6,6,2,6,1,0,2,6,1,0,2,6,1,0,36.0,36.0,36.0,24.997,228,228;304,28.8,2.0,,1.0,,,,6.0,,0.0,44.738,By MS/MS,By MS/MS,By MS/MS,,8.8,36.0,4.8,0.0,1189500,208500,942610,38440,0,108140.0,18954.0,85692.0,3494.5,0.0,365800.0,669100,0,0.0,3,8,1,0,12,,,,254,360;792;1299;3379;4441;5452,True;True;True;True;True;True,383;852;1418;3658;4865;5975,789;1826;1827;3058;3059;8017;10676;10677;13254,887;2109;2110;2111;3495;3496;9440;9441;12606;12607;15804;15805,887;2111;3495;9441;12607;15804,,,"fibrillarin, putative",,,,,-1.0,-3.1699250014423126,5.3925914438089535,5.97433204280934,-2.285876149993099,-7.2271603431139875,-6.145212809792392,0.0,-7.2271603431139875,-2.0525902336350685,-5.538866057874892
Tb927.10.14700,Tb927.10.14700:mRNA-p1,Tb927.10.14700:mRNA-p1,4,4,4,,1,4,4,4,3,0,0,3,3,0,0,3,3,0,0,3,12.9,12.9,12.9,37.7,342,342,19.1,,3.0,,,,4.0,,,0.0,27.238000000000003,By MS/MS,,,By MS/MS,9.1,0.0,0.0,10.5,2535000,1961300,0,0,573710,158440.0,122580.0,0.0,0.0,35857.0,465970.0,0,0,0.0,9,0,0,4,13,,,,255,1869;2398;2405;5899,True;True;True;True,2033;2595;2602;6470,4379;4380;5637;5638;5639;5658;14365,5057;5058;6625;6626;6627;6628;6629;6630;6631;6632;6633;6651;17128,5057;6628;6651;17128,,,"hypothetical protein, conserved",0.09660329699999999,14.92531912,i,red,-3.321928094887362,2.321928094887362,6.292544028333579,5.758692419878901,-7.962545553146337,5.9835755967173405,-6.490006257261839,0.0,5.9835755967173405,-6.988029487381786,4.8423438208163025
Tb927.10.14720,Tb927.10.14720:mRNA-p1,Tb927.10.14720:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,4.3,4.3,4.3,42.143,391,391,2.0,,1.0,,,,,,,0.0017873000000000001,7.0513,By MS/MS,,,,4.3,0.0,0.0,0.0,54310,54310,0,0,0,4525.8,4525.8,0.0,0.0,0.0,12903.0,0,0,0.0,2,0,0,0,2,,,,256,16,True,18,35,45;46,45,,,peroxin 13,4.125524193,18.59023034,iii,green,-1.5849625007211563,0.0,4.734879802792627,-inf,-3.34662781354348,0.0,-1.7913045182067515,0.0,0.0,-2.1658946493251006,0.0
Tb927.10.14780,Tb927.10.14780:mRNA-p1,Tb927.10.14780:mRNA-p1,8,8,8,,1,8,8,8,5,8,1,0,5,8,1,0,5,8,1,0,34.9,34.9,34.9,31.375,284,284,24.1,6.0,,1.0,,,,9.0,,0.0,57.67100000000001,By MS/MS,By MS/MS,By MS/MS,,15.8,34.9,3.2,0.0,1377500,600610,776880,0,0,81029.0,35330.0,45699.0,0.0,0.0,637500.0,619450,0,0.0,8,13,1,0,22,,,,257,805;1222;1223;1774;2840;3019;4977;5365,True;True;True;True;True;True;True;True,866;1328;1329;1924;1925;3081;3268;5446;5878,1862;1863;2851;2852;2853;2854;2855;4147;4148;4149;6767;7156;11989;13035;13036;13037,2158;2159;3284;3285;3286;3287;3288;3289;3290;4789;4790;4791;4792;7989;7990;8437;8438;8439;14224;15527;15528;15529,2158;3285;3288;4789;7990;8437;14224;15527,197;198,148;164,"mitogen-activated protein kinase kinase kinase, putative",0.22479944300000002,17.36356888,i,red,-2.1699250014423126,-3.807354922057604,5.778592558813119,5.890353941114179,-6.182000744189683,-6.328564643958779,-6.937869399187622,0.0,-6.328564643958779,-5.306240081438813,-5.266501683934179
Tb927.10.14790,Tb927.10.14790:mRNA-p1,Tb927.10.14790:mRNA-p1,11,11,11,,1,11,11,11,8,0,0,5,8,0,0,5,8,0,0,5,28.8,28.8,28.8,42.69,382,382,15.1,,9.0,,,,7.0,,,0.0,67.012,By MS/MS,,,By MS/MS,17.8,0.0,0.0,16.2,2037000,1568100,0,0,468930,107210.0,82532.0,0.0,0.0,24681.0,0.0,0,0,300720.0,10,0,0,7,17,,,,258,397;769;2288;2504;2731;2990;3008;3200;3574;5743;5762,True;True;True;True;True;True;True;True;True;True;True,424;827;2481;2713;2964;3237;3256;3257;3471;3919;3920;6294;6314,885;886;1779;5366;5367;5948;5949;6526;7069;7112;7113;7634;8601;8602;13986;14030,993;994;2064;6272;6273;6274;7002;7003;7686;8346;8395;8396;9009;10125;10126;16671;16720,993;2064;6272;7003;7686;8346;8396;9009;10126;16671;16720,199;200,174;310,"metallo-peptidase, Clan MG, Family M24",0.012329177,15.20535761,i,red,-3.4594316186372973,3.0,6.195373754817413,5.6711080178053574,-7.394651242501544,5.4550092336302,0.0,3.9260289990893935,5.4550092336302,-6.668083771792771,4.56258829634143
Tb927.10.14840,Tb927.10.14840:mRNA-p1;Tb927.10.14830:mRNA-p1;Tb927.10.14820:mRNA-p1,Tb927.10.14840:mRNA-p1;Tb927.10.14830:mRNA-p1;Tb927.10.14820:mRNA-p1,16;16;16,16;16;16,16;16;16,;;,3,16,16,16,13,14,11,8,13,14,11,8,13,14,11,8,52.1,52.1,52.1,34.074,307,307;307;307,15.8,47.0,32.0,24.0,7.0,10.0,11.0,29.0,8.0,0.0,130.28,By MS/MS,By MS/MS,By MS/MS,By MS/MS,38.8,48.5,33.9,26.7,117210000,78574000,25039000,9806800,3785900,6894400.0,4622000.0,1472900.0,576870.0,222700.0,52399000.0,11266000,28175000,11404000.0,114,42,36,26,218,,,,259,1722;1883;2000;2893;2997;3141;3142;3542;3805;3947;3953;4139;4207;4796;5726;5766,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1869;2047;2179;3135;3244;3404;3405;3406;3407;3867;3868;3869;4185;4186;4187;4344;4345;4351;4547;4617;5247;6275;6319;6320;6321,4006;4007;4008;4009;4010;4011;4012;4013;4014;4402;4692;4693;4694;4695;6857;6858;6859;6860;6861;6862;6863;6864;6865;6866;7089;7090;7462;7463;7464;7465;7466;7467;7468;7469;7470;7471;7472;7473;7474;7475;7476;7477;7478;7479;7480;7481;7482;7483;7484;7485;7486;7487;7488;7489;7490;7491;7492;7493;7494;7495;7496;7497;7498;7499;7500;7501;7502;7503;7504;7505;7506;7507;7508;7509;7510;8441;8442;8443;8444;8445;8446;8447;8448;8449;8450;8451;8452;8453;8454;8455;8456;8457;8458;8459;8460;8461;8462;8463;8464;8465;9222;9223;9224;9225;9226;9227;9228;9229;9230;9231;9232;9233;9234;9235;9236;9237;9238;9542;9543;9544;9545;9546;9547;9548;9549;9550;9551;9552;9553;9554;9567;9568;9569;9570;9571;9956;10094;10095;10096;10097;10098;10099;10100;10101;11516;11517;11518;11519;11520;11521;11522;11523;11524;13944;13945;13946;13947;13948;13949;13950;14036;14037;14038;14039;14040;14041;14042;14043,4632;4633;4634;4635;4636;4637;4638;4639;4640;4641;4642;5088;5089;5090;5091;5425;5426;5427;8103;8104;8105;8106;8107;8108;8109;8110;8111;8112;8113;8372;8788;8789;8790;8791;8792;8793;8794;8795;8796;8797;8798;8799;8800;8801;8802;8803;8804;8805;8806;8807;8808;8809;8810;8811;8812;8813;8814;8815;8816;8817;8818;8819;8820;8821;8822;8823;8824;8825;8826;8827;8828;8829;8830;8831;8832;8833;8834;8835;8836;8837;8838;8839;8840;8841;8842;8843;8844;8845;8846;8847;8848;8849;8850;8851;8852;8853;8854;8855;8856;8857;8858;8859;8860;8861;8862;8863;9917;9918;9919;9920;9921;9922;9923;9924;9925;9926;9927;9928;9929;9930;9931;9932;9933;9934;9935;9936;9937;9938;9939;9940;9941;9942;9943;9944;9945;9946;10896;10897;10898;10899;10900;10901;10902;10903;10904;10905;10906;10907;10908;10909;10910;10911;10912;10913;10914;10915;10916;10917;10918;10919;11288;11289;11290;11291;11292;11293;11294;11295;11296;11297;11298;11299;11300;11301;11315;11316;11317;11765;11926;11927;11928;11929;11930;11931;11932;11933;11934;13650;13651;13652;13653;13654;13655;13656;13657;13658;13659;13660;13661;13662;13663;13664;16623;16624;16625;16626;16627;16628;16629;16630;16631;16726;16727;16728;16729;16730;16731;16732;16733;16734;16735;16736,4640;5089;5426;8105;8372;8788;8863;9917;10910;11297;11317;11765;11931;13651;16625;16734,201;202;203;204;205;206;207;208;209,19;48;49;243;244;245;257;260;273,"Mitochondrial ADP/ATP carrier protein 5a, putative",,,,,-1.6360366853154256,-0.6713772525386293,7.946357928364689,7.459767809305036,-3.0011196989372677,-2.7223246792262006,-0.8949995888345901,9.075502573379188,-2.7223246792262006,-3.000194398906533,-2.7187875100538155
Tb927.10.14930,Tb927.10.14930:mRNA-p1,Tb927.10.14930:mRNA-p1,16,16,16,,1,16,16,16,11,13,7,8,11,13,7,8,11,13,7,8,51.6,51.6,51.6,31.519000000000002,285,285,19.8,35.0,22.0,19.0,7.0,14.0,17.0,31.0,11.0,0.0,203.19,By MS/MS,By MS/MS,By MS/MS,By MS/MS,42.1,47.0,34.4,36.1,242790000,110740000,96509000,20411000,15136000,17342000.0,7909700.0,6893500.0,1458000.0,1081200.0,79933000.0,64875000,72455000,52052000.0,97,73,34,37,241,,,,260,920;1099;1589;1590;2039;2309;2310;2726;3126;3543;4816;4817;4855;4856;5600;5868,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1000;1192;1728;1729;1730;2222;2504;2505;2959;3387;3870;3871;3872;5267;5268;5316;5317;6136;6435,2155;2156;2157;2158;2159;2160;2548;2549;2550;2551;2552;2553;2554;2555;2556;2557;2558;2559;2560;2561;2562;3687;3688;3689;3690;3691;3692;3693;3694;3695;3696;3697;3698;3699;3700;3701;3702;3703;3704;3705;3706;3707;3708;3709;3710;3711;3712;3713;3714;3715;3716;3717;3718;3719;3720;3721;3722;4789;5413;5414;5415;5416;5417;5418;5419;5420;5421;5422;5423;5424;5425;5426;5427;5428;6514;6515;6516;6517;7429;8466;8467;8468;8469;8470;8471;8472;8473;8474;8475;8476;8477;8478;8479;8480;8481;8482;8483;8484;8485;8486;8487;8488;8489;8490;8491;8492;8493;8494;8495;8496;8497;8498;8499;8500;8501;8502;11568;11569;11570;11710;11711;11712;11713;11714;11715;11716;11717;11718;11719;11720;11721;11722;11723;11724;11725;13654;13655;13656;14276;14277;14278;14279;14280;14281;14282;14283;14284;14285;14286;14287;14288;14289;14290;14291;14292;14293,2499;2500;2501;2502;2503;2504;2505;2506;2507;2508;2933;2934;2935;2936;2937;2938;2939;2940;2941;2942;2943;2944;2945;2946;2947;2948;2949;2950;2951;2952;2953;2954;2955;2956;4238;4239;4240;4241;4242;4243;4244;4245;4246;4247;4248;4249;4250;4251;4252;4253;4254;4255;4256;4257;4258;4259;4260;4261;4262;4263;4264;4265;4266;4267;4268;4269;4270;4271;4272;4273;4274;4275;4276;4277;4278;4279;4280;4281;4282;4283;4284;4285;4286;4287;4288;4289;4290;4291;4292;4293;4294;4295;5554;6338;6339;6340;6341;6342;6343;6344;6345;6346;6347;6348;6349;6350;6351;6352;6353;6354;6355;6356;6357;6358;6359;6360;6361;6362;6363;6364;6365;6366;6367;6368;6369;6370;6371;6372;6373;6374;6375;6376;6377;6378;7673;7674;7675;7676;7677;8749;8750;9947;9948;9949;9950;9951;9952;9953;9954;9955;9956;9957;9958;9959;9960;9961;9962;9963;9964;9965;9966;9967;9968;9969;9970;9971;9972;9973;9974;9975;9976;9977;9978;9979;9980;9981;9982;9983;9984;9985;9986;9987;9988;9989;9990;9991;9992;9993;9994;9995;9996;9997;9998;9999;13723;13724;13725;13898;13899;13900;13901;13902;13903;13904;13905;13906;13907;13908;13909;13910;13911;16275;16276;16277;16278;17016;17017;17018;17019;17020;17021;17022;17023;17024;17025;17026;17027;17028;17029;17030;17031;17032;17033;17034;17035;17036;17037;17038;17039;17040;17041;17042;17043,2504;2935;4238;4286;5554;6357;6378;7673;8749;9989;13724;13725;13907;13910;16278;17017,210;211;212,1;6;168,Zinc finger CCCH domain-containing protein 39,0.088110428,14.95295742,i,red,-1.4854268271702418,-0.9615258521853643,8.117771606347082,8.047839278047553,-2.439234110509918,-2.671955654659412,-0.14169622058762552,11.263826486211316,-2.671955654659412,-2.438860208001953,-2.671015533993794
Tb927.10.14950,Tb927.10.14950:mRNA-p1,Tb927.10.14950:mRNA-p1,14,14,14,,1,14,14,14,12,11,8,13,12,11,8,13,12,11,8,13,57.2,57.2,57.2,46.193999999999996,432,432,22.3,15.0,24.0,6.0,9.0,6.0,25.0,18.0,17.0,0.0,149.56,By MS/MS,By MS/MS,By MS/MS,By MS/MS,44.9,42.1,27.8,57.2,246210000,174750000,21335000,5469100,44657000,11724000.0,8321600.0,1016000.0,260430.0,2126500.0,47962000.0,27268000,14522000,37291000.0,65,42,17,51,175,,,,261,56;611;1100;1851;2012;2149;3534;3611;3929;4691;4692;4877;5330;5517,True;True;True;True;True;True;True;True;True;True;True;True;True;True,60;652;1193;2009;2192;2340;3854;3855;3856;3973;3974;4324;5138;5139;5338;5835;6047,111;112;113;114;115;116;117;118;119;120;1443;1444;1445;2563;2564;2565;2566;2567;2568;2569;2570;2571;2572;4318;4319;4320;4321;4322;4718;5042;5043;5044;5045;5046;5047;5048;5049;8409;8410;8411;8412;8413;8414;8415;8416;8417;8418;8419;8420;8421;8712;8713;8714;8715;8716;8717;8718;8719;8720;8721;8722;8723;8724;8725;8726;8727;8728;8729;8730;8731;8732;8733;9507;9508;9509;9510;9511;9512;9513;9514;11281;11282;11283;11284;11285;11286;11287;11767;11768;11769;11770;11771;11772;11773;11774;11775;11776;11777;11778;11779;12910;12911;12912;12913;12914;12915;12916;12917;12918;12919;12920;12921;12922;12923;12924;12925;13444;13445;13446;13447,141;142;143;144;145;146;147;148;149;150;1691;1692;1693;2957;2958;2959;2960;2961;2962;2963;2964;2965;2966;2967;2968;2969;2970;4979;4980;4981;4982;5456;5847;5848;5849;5850;5851;5852;5853;5854;5855;5856;5857;5858;5859;5860;5861;5862;5863;5864;5865;9878;9879;9880;9881;9882;9883;9884;9885;9886;9887;9888;9889;9890;9891;9892;9893;9894;9895;9896;9897;9898;10283;10284;10285;10286;10287;10288;10289;10290;10291;10292;10293;10294;10295;10296;10297;10298;10299;10300;10301;10302;10303;10304;10305;10306;10307;11249;11250;11251;11252;11253;11254;11255;11256;11257;11258;11259;13335;13336;13337;13338;13339;13340;13341;13342;13343;13344;13345;13961;13962;13963;13964;13965;13966;13967;13968;13969;13970;13971;13972;13973;13974;13975;13976;13977;13978;13979;13980;13981;13982;13983;13984;13985;15383;15384;15385;15386;15387;15388;15389;15390;15391;15392;15393;15394;15395;15396;15397;15398;15399;15400;15401;15402;15403;15404;15405;15406;15407;15408;16037;16038;16039;16040;16041,141;1691;2959;4979;5456;5864;9886;10307;11249;13337;13345;13971;15392;16038,213;214;215,1;145;152,Zinc finger CCCH domain-containing protein 40,0.127485992,14.83016435,i,red,-1.8744691179161412,0.2741749634389941,8.255800816526655,7.81949129059582,-4.995248241923803,1.0651536682264489,-1.7232886297623362,10.78293259501074,1.0651536682264489,-4.993871597969274,1.0649329898931188
Tb927.2.5910,Tb927.2.5910:mRNA-p1;Tb927.10.15120:mRNA-p1,Tb927.2.5910:mRNA-p1;Tb927.10.15120:mRNA-p1,4;4,4;4,4;4,;,2,4,4,4,4,1,1,0,4,1,1,0,4,1,1,0,23.8,23.8,23.8,17.309,151,151;151,7.62,3.0,3.0,1.0,,,,1.0,,0.0,24.189,By MS/MS,By MS/MS,By MS/MS,,23.8,7.3,6.0,0.0,360300,329350,30952,0,0,40034.0,36594.0,3439.1,0.0,0.0,268870.0,0,0,0.0,4,1,1,0,6,,,,262,61;927;979;5713,True;True;True;True,65;1008;1065;6258,131;132;2173;2174;2313;2314;13909;13910,166;2524;2525;2669;16581;16582,166;2524;2669;16581,216;217,58;149,"40S ribosomal protein S13, putative",,,,,-1.3219280948873622,-1.0,5.517657667777533,4.490688716713189,-6.232027605860469,-2.8017672857775815,-5.708396345650329,0.0,-2.8017672857775815,-4.469155534470528,-1.3183170158331652
Tb927.10.15130,Tb927.10.15130:mRNA-p1,Tb927.10.15130:mRNA-p1,2,2,2,,1,2,2,2,1,2,0,0,1,2,0,0,1,2,0,0,9.0,9.0,9.0,29.48,255,255,31.0,1.0,,,,,,3.0,,0.0,13.027999999999999,By MS/MS,By MS/MS,,,5.5,9.0,0.0,0.0,320870,47314,273560,0,0,26739.0,3942.8,22796.0,0.0,0.0,0.0,160830,0,0.0,1,5,0,0,6,,,,263,3481;5013,True;True,3779;3780;5485,8250;8251;8252;12069,9699;9700;9701;9702;14318;14319,9702;14319,218,46,"Vesicle-trafficking protein SEC22, putative",0.656413103,12.66256145,i,red,-1.0,-2.584962500721156,4.6749896655394485,5.437052595060992,-3.168494788144776,-5.343106127003649,0.0,0.0,-5.343106127003649,-2.0137149204580664,-3.8280288643230045
